id,url,header,text,category,base_url
185,https://sfr.gov.ru/grazhdanam/newregion/~8565,"Пенсии, назначенные ранее по местным и украинским законам, отменяются?","Нет, граждане, которые уже получают пенсию и другие пенсионные выплаты, установленные по ранее действовавшим в новых субъектах законам, продолжат их получать до момента их пересмотра в соответствии с законодательством Российской Федерации.",newregion,https://sfr.gov.ru/grazhdanam/newregion/
186,https://sfr.gov.ru/grazhdanam/newregion/~8570,Могут ли уменьшиться пенсионные выплаты после их оформления по российским законам?,"Нет, в таких случаях к пенсии устанавливается доплата, которая сохранит размер пенсионного обеспечения на прежнем уровне.",newregion,https://sfr.gov.ru/grazhdanam/newregion/
187,https://sfr.gov.ru/grazhdanam/newregion/~10018,"Как подтвердить стаж, если документы утрачены","Граждане России, которые постоянно проживали на территории Донецкой Народной Республики или Луганской Народной Республики в период с 11 мая 2014 года по 29 сентября 2022 года, на территории Запорожской области или Херсонской области в период с 24 февраля по 29 сентября 2022 года, и переехали из новых субъектов в другие регионы страны, могут обратиться за установлением или пересмотром пенсии по российскому законодательству в любой территориальный орган СФР  по своему выбору. Если документы о работе утрачены, они могут подтвердить стаж с помощью свидетельских показаний двух и более бывших коллег.
Поиск бывших сослуживцев или начальников, которые могли бы дать свидетельские показания, возложен на самих граждан. Свидетели могут жить в любом регионе, не обязательно там же, где и заявитель. Их показания принимаются в любом удобном отделении Соцфонда.
Алгоритм действий
Заявитель:
1. Ищет бывших коллег, располагающих документами о своей работе у того же работодателя и в тот же период, и готовых дать показания.2. Обращается в ближайшее отделение СФР и подает там заявление об установлении периодов работы на основании свидетельских показаний.
Свидетели:
1. Обращаются в отделение Соцфонда по месту жительства или установления пенсии, и дают показания.2. Если свидетель по состоянию здоровья или по другим уважительным причинам не может дать показания, то их можно предоставить в письменном виде.
Сотрудники отделений СФР:
1. Опрашивают и принимаю показания свидетелей и выносят решение об установлении периодов работы на основании свидетельских показаний отказе в установлении. На основании принятого решения такие периоды работы могут быть засчитаны или не засчитаны в страховой стаж.2. Направляют заявление, опросы свидетелей с представленными ими документами, решение об установлении периодов работы на основании свидетельских показаний в межведомственную комиссию того региона, где жил и работал гражданин.
Межведомственная комиссия:
1. Рассматривает поступившие документы и материалы.2. Делает заключение.3. Отправляет в отделение СФР справку об установлении периодов работы, включаемых в страховой стаж (либо от отказе в установлении таких периодов), с учетом которых устанавливается пенсионное обеспечение, для передачи ее заявителю.
Установление периодов работы с помощью свидетелей в вопросах и ответах
Куда обращаться для подтверждения стажа?
Подтверждением периодов работы, которые включаются в страховой стаж, занимается межведомственная комиссия. Такие комиссии созданы в Донецкой и Луганской Народных Республиках, Запорожской и Херсонской областях.
Если гражданин РФ, постоянно проживавший в соответствующий период (на соответствующую дату) переехал в другой регион, ему нужно обратиться в любую клиентскую службу Социального фонда. Сотрудники службы сами передадут его заявление и документы, подтверждающие работу, размера заработка в комиссию того субъекта, в котором он жил и работал до переезда.
Кто может обратиться в комиссию?
Обратиться в межведомственную комиссию может гражданин России, который постоянно проживал на территории одного из новых регионов на 30 сентября 2022 года, либо в ДНР или ЛНР в период с 11 мая 2014 года по 29 сентября 2022 года, в Херсонской или Запорожской области – с 24 февраля по 29 сентября 2022 года.Постоянное проживание в соответствующий период времени подтверждается паспортом гражданина РФ, ДНР или ЛНР, в котором проставлена отметка о регистрации по месту жительства, или иным документом, выданным территориальным органом МВД.
Какие требования предъявляются к свидетелям?
У свидетелей должны быть оригиналы документов о своей работе у того же работодателя и в тот же период, в который работал заявитель, в отношении которого они дают свидетельские показания. Таким документом может быть трудовая книжка или трудовой договор. Также им нужно предъявить документ, удостоверяющий личность.Местонахождение бывших сослуживцев неважно: они могут проживать в любом регионе Российской Федерации. Подтвердить факт работы заявителя они могут, обратившись в отделение Социального фонда по месту жительства или получения пенсии.
Как оформляются свидетельские показания?
Прием свидетельский показаний проводится в отделении Социального фонда по месту обращения свидетелей.
Сотрудники фонда опрашивают свидетелей и оформляют письменные пояснения.
В свидетельских показаниях указывают такие данные:• ФИО, адрес, СНИЛС и паспортные данные свидетеля• Документы, подтверждающие периоды работы свидетеля• ФИО и СНИЛС гражданина, в отношении которого даются показания• Показания о совместной работе
После опроса отделение Соцфонда принимает решение об установлении периодов работы. В нем будут указаны наименование работодателя и периоды работы, которые предлагается включить в страховой стаж, и которые в стаж не зачтут.
Затем сотрудники фонда направят в межведомственную комиссию того региона, где жил и работал гражданин, заявление, опросы свидетелей с представленными ими документами, а также решение об установлении периодов работы на основании свидетельских показаний.
Что делает межведомственная комиссия?
Межведомственная комиссия рассматривает заявление гражданина, показания свидетелей и другие документы, прилагаемые к нему, в сроке, не превышающий 30 календарных дней с даты регистрации обращения. Указанный срок может быть продлен, но не более чем на 30 календарных дней в целях получения дополнительной информации, и принимает решение либо об установлении периодов работы или другой деятельности, включаемой в страховой стаж, либо об отсутствии оснований для установления соответствующих периодов.
В заключении комиссии обязательно должны быть указаны причины принятия решения, перечислены документы, на основании которых принято решение, а также ссылки на положения нормативных правовых актов.
Справка комиссии направляется в то отделение Социального фонда, в которое обращался гражданин, для передачи ее гражданину.",newregion,https://sfr.gov.ru/grazhdanam/newregion/
188,https://sfr.gov.ru/grazhdanam/newregion/~8571,Можно ли получать российскую пенсию наличными?,"Да, доставка пенсии по желанию пенсионера может производиться через организацию почтовой связи путем вручения сумм пенсии на дому или в кассе организации.",newregion,https://sfr.gov.ru/grazhdanam/newregion/
189,https://sfr.gov.ru/grazhdanam/newregion/~8573,На какие социальные выплаты и пособия имеют право жители новых регионов с 1 марта 2023 года?,"Все федеральные меры поддержки, действующие в Российской Федерации, будут доступны и гражданам, проживающим в Донецкой и Луганской народных республиках, Херсонской и Запорожской областях.
Эти меры поддержки предоставляются в соответствии с федеральными законами о ветеранах, о социальной защите инвалидов и граждан, подвергшихся воздействию радиации, в том числе вследствие катастрофы на Чернобыльской АЭС , а также некоторыми другими законами с учетом особенностей, принятых специально для новых субъектов Российской Федерации.
Эти особенности позволяют гражданам Российской Федерации при оформлении выплат предоставлять документы, выданные на украинском языке, а также использовать документы, выданные Межведомственными комиссиями по реализации трудовых, пенсионных и социальных прав граждан, для подтверждения права на выплаты. Среди доступных выплат:
Ежемесячная денежная выплата. Назначается ветеранам боевых действий, участникам и инвалидам ВОВ, членам их семей, гражданам, пострадавшим вследствие радиационных аварий и ядерных испытаний, инвалидам.
Дополнительное ежемесячное материальное обеспечение участников ВОВ (ДЕМО).
Назначается ветеранам и инвалидам ВОВ, узникам концлагерей и награжденным знаком «Жителю блокадного Ленинграда», «Жителю осажденного Севастополя», «Жителю осажденного Сталинграда», а также другим гражданам для улучшения их материального положения.
Дополнительное материальное обеспечение за достижения и заслуги (ДМО).
Назначается за выдающиеся достижения и заслуги Героям СССР и РФ, Героям Соцтруда и Труда РФ, гражданам, награжденным орденами Славы и Трудовой Славы, орденом «За заслуги перед Отечеством», олимпийским чемпионам и некоторым другим гражданам.",newregion,https://sfr.gov.ru/grazhdanam/newregion/
190,https://sfr.gov.ru/grazhdanam/newregion/~8579,Как оформить ежемесячные выплаты из материнского капитала на ребенка до 3 лет?,"Для этого следует обратиться в клиентскую службу Социального фонда России или многофункциональный центр (МФЦ), который оказывает такую услугу. Особенностью оформления выплаты является то, что до конца 2023 года отсутствие дохода или подтверждающих его документов не является основанием для отказа в выплате.",newregion,https://sfr.gov.ru/grazhdanam/newregion/
191,https://sfr.gov.ru/grazhdanam/newregion/~8564,Как выплачиваются пенсии в новых субъектах России с 1 марта 2023 года?,"Начиная с 1 марта 2023 года пенсии российским гражданам в Донецкой и Луганской республиках, Херсонской и Запорожской областях устанавливаются по российскому законодательству.
Особый порядок пенсионного обеспечения распространяется на жителей ДНР, ЛНР, Херсонской и Запорожской областей
постоянно проживавших в этих регионах на 30 сентября 2022 года, момент принятия субъектов в состав России, и получивших российское гражданство;
постоянно проживавших на территориях Донецкой и Луганской республик с 11 мая 2014 года по 29 сентября 2022 года, но переехавших в течение этого периода в Россию, и имеющих российское гражданство;
постоянно проживавших на территориях Херсонской и Запорожской областей с 24 февраля по 29 сентября 2022 года, но переехавших в течение этого периода в Россию, и имеющих российское гражданство.
Такой порядок применяется при назначении страховых пенсий по старости, по инвалидности, по потере кормильца, а также социальных пенсий и пенсий по государственному пенсионному обеспечению.
Этот порядок позволяет при оформлении пенсии предоставлять документы, выданные ранее на украинском языке, подтверждать стаж документами, выданными Межведомственными комиссиями по реализации трудовых, пенсионных и социальных прав граждан.
Пенсии назначаются по обращению гражданина. То есть, для оформления пенсии по российскому законодательству, необходимо обратиться с заявлением в отделение Социального фонда России.",newregion,https://sfr.gov.ru/grazhdanam/newregion/
192,https://sfr.gov.ru/grazhdanam/pensionres/pens_sssr/,"Пенсионное обеспечение лиц, прибывших из республик бывшего СССР","Механизм пенсионного обеспечения граждан, прибывших в Российскую Федерацию из государств бывшего СССР, подробно прописан в соответствующих международных договорах",pens_sssr,https://sfr.gov.ru/grazhdanam/pensionres/pens_sssr/
193,https://sfr.gov.ru/grazhdanam/pensionres/pens_zagran/,"Пенсионное обеспечение лиц, проживающих за границей","Социальный фонд России выплачивает пенсии более 308 тыс. граждан, проживающих в 135 странах мира. Российские выплаты за границу:
страховые пенсии;
пенсии по государственному пенсионному обеспечению за исключением социальных пенсий;
доплаты к пенсиям, связанные с трудовой деятельностью (летчикам, шахтерам, за особые заслуги, ядерщикам);
ДЕМО ветеранам Великой Отечественной войны.
ежемесячные страховые выплаты;
средства пенсионных накоплений.
Для пенсионеров, проживающих за границей, СФР реализованыэлектронные сервисы, позволяющие получить информацию о назначении и выплате:
о пенсии граждан, проживающих за границей;
о выплатах для граждан, проживающих за границей.",pens_zagran,https://sfr.gov.ru/grazhdanam/pensionres/pens_zagran/
194,https://sfr.gov.ru/grazhdanam/workers/,Пенсионное обеспечение,"В системе обязательного пенсионного страхования у работающих граждан формируются страховые пенсии и пенсионные накопления. Страховые пенсии бывают трех видов: по старости, по инвалидности, по случаю потери кормильца. Выплаты из средств пенсионных накоплений назначаются и выплачиваются в виде срочной или единовременной пенсионной выплаты либо накопительной пенсии.
Пенсионные права граждан формируются в индивидуальных пенсионных коэффициентах. Все ранее сформированные пенсионные права были конвертированы без уменьшения в пенсионные коэффициенты и учитываются при назначении страховой пенсии.",workers,https://sfr.gov.ru/grazhdanam/workers/
195,https://sfr.gov.ru/grazhdanam/workers/pens_nak,О пенсионных накоплениях,,workers,https://sfr.gov.ru/grazhdanam/workers/
196,https://sfr.gov.ru/grazhdanam/workers/pensions/strah_pens,Страховая пенсия,"Страховая пенсия – ежемесячная денежная выплата в целях компенсации застрахованным лицам заработной платы и иных выплат и вознаграждений, утраченных ими в связи с наступлением нетрудоспособности вследствие старости или инвалидности, а нетрудоспособным членам семьи застрахованных лиц заработной платы и иных выплат и вознаграждений кормильца, утраченных в связи со смертью этих застрахованных лиц, право на которую определяется в соответствии с условиями и нормами, установленными Федеральным законом от 28.12.2013 № 400-ФЗ. При этом наступление нетрудоспособности и утрата заработной платы и иных выплат и вознаграждений в таких случаях предполагаются и не требуют доказательств.
К страховой пенсии устанавливается фиксированная выплата в твердом размере, которая зависит от вида страховой пенсии. Размер выплаты ежегодно индексируется государством.
Страховая пенсия по старости – самый распространенный вид пенсии в России.
Страховая пенсия по старости может быть назначена ранее достижения общеустановленного пенсионного возраста. Условием для назначения такой пенсии является наличие определенной продолжительности страхового стажа и (или) стажа на соответствующих видах работ, а также величины индивидуального пенсионного коэффициента, размер которого с 1 января 2015 года устанавливается не ниже 6,6 с последующим ежегодным увеличением на 2,4 до достижения в 2025 году величины коэффициента 30. В соответствии с пенсионным законодательством правом на досрочную пенсию обладают установленные соответствующим законом профессиональные и социальные категории граждан. При этом для определенных профессиональных категорий периоды соответствующей работы засчитываются в стаж для досрочной пенсии начиная с 1 января 2013 года при уплате страховых взносов по дополнительному тарифу, а после проведения специальной оценки условий труда –наличия на рабочих местах вредного и (или) опасного класса условий труда.
В соответствии постановлением № 322, вступившим в силу с 18 марта 2021 года,  постановление № 665[1] дополнено пунктом 3(1), предусматривающим при исчислении периодов работы, дающей право на досрочное пенсионное обеспечение в соответствии со статьями 30 и 31 Федерального закона № 400-ФЗ[2], включение в стаж на соответствующих видах работ периодов профессионального обучения и дополнительного профессионального образования работников, которые являются условием выполнения работниками определенных видов деятельности и обязанность проведения которых возложена на работодателя в случаях, предусмотренных федеральными законами и иными нормативными правовыми актами Российской Федерации, в течение которых работник не выполнял работу, но за ним в соответствии с Трудовым кодексом Российской Федерации и иными нормативными правовыми актами, содержащими нормы трудового права, а также законодательными и иными нормативными правовыми актами СССР и РСФСР, действующими в части, не противоречащей Трудовому кодексу Российской Федерации, сохранялось место работы (должность), средняя заработная плата и за него осуществлялась уплата страховых взносов на обязательное пенсионное страхование.
В этой связи, начиная с 18 марта 2021 года  в стаж работы, дающей право на досрочное пенсионное обеспечение в соответствии со статьями 30 и 31 Федерального закона № 400-ФЗ, могут включаться отдельные периоды профессионального обучения и дополнительного профессионального образования работников (ранее – периоды повышения квалификации с отрывом от производства (от работы) (далее – курсы повышения квалификации).
При этом периоды указанных курсов засчитываются в стаж на соответствующих видах работ в том же порядке, в каком учитываются периоды работы, на которые приходятся такие курсы.
Например, работа протекала врачом–хирургом хирургического отделения  в больнице. Периоды указанной работы исчисляются в льготном порядке (один год работы засчитывается за один год и 6 месяцев). В период трудовой деятельности врач направлялся на курсы повышения квалификации с отрывом от работы, общая календарная продолжительность которых составила 9 месяцев. При подсчете стажа периоды курсов будут включены в стаж работы, дающей право на досрочную пенсию, в льготном порядке, их продолжительность составит 1 год 1 месяц 15 дней.
В связи с принятием постановления № 2055[3], постановление № 665 дополнено пунктами 3(2) и 3(3), предусматривающими, что к работе, дающей право на досрочное пенсионное обеспечение в соответствии со статьями 30 и 31 Федерального закона № 400-ФЗ, приравниваются периоды, непосредственно следовавшие за ней:
а) прохождения военной службы по мобилизации в Вооруженные Силы Российской Федерации;
б) прохождения военной службы в соответствии с пунктом 7 статьи 38 Федерального закона «О воинской обязанности и военной службе» по контракту о прохождении военной службы, имевшие место с 24 февраля 2022 года;
в) пребывания в добровольческом формировании, содействующем выполнению задач, возложенных на Вооруженные Силы Российской Федерации, предусмотренном Федеральным законом от 31 мая 1996 года N 61-ФЗ ""Об обороне"".
Указанные периоды исчисляются в календарном порядке.
Периоды участия в специальной военной операции, имевшие место в периоды, указанные в подпунктах «а» - «в» пункта 3(2) постановления № 665, исчисляются в двойном размере.
Эти изменения распространяются на правоотношения, возникшие с 24 февраля 2022 года.
[1]Постановление Правительства Российской Федерации от 16 июля 2014 г. № 665 «О списках работ, производств, профессий, должностей, специальностей и учреждений (организаций), с учетом которых досрочно назначается страховая пенсия по старости, и правилах исчисления периодов работы (деятельности), дающей право на досрочное пенсионное обеспечение».
[2]Федеральный закон от 28 декабря 2013 г. № 400-ФЗ «О страховых пенсиях», утвержденные постановлением Правительства Российской Федерации от 29 октября 2002 г. № 781.
[3]Постановление Правительства Российской Федерации от 14 ноября 2022 года № 2055 «О внесении изменений в некоторые акты Правительства российской Федерации».
Виды работ
Возраст выхода на пенсию
Необходимый страховой стаж
Необходимый стаж на соответствующих видах работ
Подземные работы, работы с вредными условиями труда и в горячих цехах
(Список № 1)
Мужчины 50 лет
Женщины 45 лет
Мужчины 20 лет
Женщины 15 лет
Мужчины не менее 10 лет
Женщины не менее 7 лет шести месяцев
Работы с тяжелыми условиями труда
(Список № 2)
Мужчины 55 лет
Женщины 50 лет
Мужчины 25 лет
Женщины 20 лет
Мужчины не менее 12 лет шести месяцев
Женщины не менее 10 лет
Работа в качестве трактористов-машинистов в сельском хозяйстве, других отраслях экономики, а также в качестве машинистов строительных, дорожных и погрузочно-разгрузочных машин
Женщины 50 лет
Женщины 20 лет
Женщины не менее 15 лет
Работа в текстильной промышленности на работах с повышенной интенсивностью и тяжестью
Женщины 50 лет
Требование не предъявляются
Женщины не менее 20 лет
Работа рабочих локомотивных бригад и работников отдельных категорий, непосредственно осуществляющих организацию перевозок и обеспечивающих безопасность движения на железнодорожном транспорте и метрополитене, а также в качестве водителей грузовых автомобилей непосредственно в технологическом процессе на шахтах, разрезах, в рудниках или рудных карьерах на вывозе угля, сланца, руды, породы
Мужчины 55 лет
Женщины 50 лет
Мужчины 25 лет
Женщины 20 лет
Мужчины не менее 12 лет шести месяцев
Женщины не менее 10 лет
Работа в экспедициях, партиях, отрядах, на участках и в бригадах непосредственно на полевых геолого-разведочных, поисковых, топографо-геодезических, геофизических, гидрографических, гидрологических, лесоустроительных и изыскательских работах
Мужчины 55 лет
Женщины 50 лет
Мужчины 25 лет
Женщины 20 лет
Мужчины не менее 12 лет шести месяцев
Женщины не менее 10 лет
Работа в качестве рабочих, мастеров (в том числе старших) непосредственно на лесозаготовках и лесосплаве, включая обслуживание механизмов и оборудования
Мужчины 55 лет
Женщины 50 лет
Мужчины 25 лет
Женщины 20 лет
Мужчины не менее 12 лет шести месяцев
Женщины не менее 10 лет
Работа в качестве механизаторов (докеров-механизаторов) комплексных бригад на погрузочно-разгрузочных работах в портах
Мужчины 55 лет
Женщины 50 лет
Мужчины 25 лет
Женщины 20 лет
Мужчины не менее 20 лет
Женщины не менее 15 лет
Работа в плавсоставе на судах морского, речного флота и флота рыбной промышленности (за исключением портовых судов, постоянно работающих в акватории порта, служебно-вспомогательных и разъездных судов, судов пригородного и внутригородского сообщения)
Мужчины 55 лет
Женщины 50 лет
Мужчины 25 лет
Женщины 20 лет
Мужчины не менее 12 лет шести месяцев
Женщины не менее 10 лет
Работа в качестве водителей автобусов, троллейбусов, трамваев на регулярных городских пассажирских маршрутах
Мужчины 55 лет
Женщины 50 лет
Мужчины 25 лет
Женщины 20 лет
Мужчины не менее 20 лет
Женщины не менее 15 лет
Работа в течение полного рабочего дня на подземных и открытых горных работах (включая личный состав горноспасательных частей) по добыче угля, сланца, руды и других полезных ископаемых и на строительстве шахт и рудников
Независимо от возраста
Требования не предъявляются
Не менее 25 лет, а работникам ведущих профессий - горнорабочим очистного забоя, проходчикам, забойщикам на отбойных молотках, машинистам горных выемочных машин, если они проработали на таких работах не менее 20 лет;
Работа на судах морского флота рыбной промышленности на работах по добыче, обработке рыбы и морепродуктов, приему готовой продукции на промысле (независимо от характера выполняемой работы), а также на отдельных видах судов морского, речного флота и флота рыбной промышленности
Независимо от возраста
Требования не предъявляются
Мужчины не менее 25 лет
Женщины не менее 20 лет
Работа в летном составе гражданской авиации
Независимо от возраста
Требования не предъявляются
Мужчины не менее 25 лет
Женщины не менее 20 лет
*при оставлении летной работы по состоянию здоровья - мужчинам, проработавшим не менее 20 лет, а женщинам, проработавшим не менее 15 лет
Работа, связанная с непосредственным управлением полетами воздушных судов гражданской авиации
Мужчины 55 лет
Женщины 50 лет
Мужчины 25 лет
Женщины 20 лет
Мужчины не менее 12 лет шести месяцев
Женщины не менее 10 лет
Работа в инженерно-техническом составе на работах по непосредственному обслуживанию воздушных судов гражданской авиации
Мужчины 55 лет
Женщины 50 лет
Мужчины 25 лет в гражданской авиации
Женщины 20 лет в гражданской авиации
Мужчины не менее 20 лет
Женщины не менее 15 лет
Работа в качестве спасателей в профессиональных аварийно-спасательных службах, профессиональных аварийно-спасательных формированиях федерального органа исполнительной власти, осуществляющего функции по выработке и реализации государственной политики, нормативно-правовому регулированию в области гражданской обороны, защиты населения и территорий от чрезвычайных ситуаций природного и техногенного характера и участвовавшим в ликвидации чрезвычайных ситуаций
40 лет либо независимо от возраста
Требования не предъявляются
Не менее 15 лет
Работа с осужденными в качестве рабочих и служащих учреждений, исполняющих уголовные наказания в виде лишения свободы
Мужчины 55 лет
Женщины 50 лет
Мужчины 25 лет
Женщины 20 лет
Мужчины не менее 15 лет
Женщины не менее 10 лет
Работа на должностях Государственной противопожарной службы (пожарной охраны, противопожарных и аварийно-спасательных служб) федерального органа исполнительной власти, осуществляющего функции по выработке и реализации государственной политики, нормативно-правовому регулированию в области гражданской обороны, защиты населения и территорий от чрезвычайных ситуаций природного и техногенного характера
Мужчины 50 лет
Женщины 50 лет
Требования не предъявляются
Мужчины не менее 25 лет
Женщины не менее 25 лет
Осуществление педагогической деятельности в учреждениях для детей
Независимо от возраста*
Требования не предъявляются
Не менее 25 лет
Осуществление лечебной и иной деятельности по охране здоровья населения в учреждениях здравоохранения
Независимо от возраста*
Требование не предъявляются
Не менее 25 лет в сельской местности и поселках городского типа. Не менее 30 лет в городах, сельской местности и в поселках городского типа либо только в городах
Осуществление творческой деятельности на сцене в театрах или театрально-зрелищных организациях
55-60 лет**  либо независимо от возраста *
Требования не предъявляются
Не менее 15-30 лет
Работа в летно-испытательном составе при непосредственной занятости в летных испытаниях (исследованиях) опытной и серийной авиационной, аэрокосмической, воздухоплавательной и парашютно-десантной техники
Независимо от возраста
Требования не предъявляются
Не менее 25 лет мужчинам, не менее 20 лет женщинам
*при оставлении летной работы по состоянию здоровья - мужчинам не менее 20 лет, а женщинам не менее 15 лет.
Год возникновения права на страховую пенсию по старости
Сроки назначения страховой пенсии по старости
Не ранее чем через 12 месяцев со дня возникновения права на страховую пенсию по старости
Не ранее чем через 24 месяца со дня возникновения права на страховую пенсию по старости
Не ранее чем через 36 месяцев со дня возникновения права на страховую пенсию по старости
Не ранее чем через 48 месяцев со дня возникновения права на страховую пенсию по старости
2023 и последующие годы
Не ранее чем через 60 месяцев со дня возникновения права на страховую пенсию по старости
Возраст, по достижении которого возникает право на страховую пенсию
Мужчины
Женщины
V  + 12 месяцев
V + 12 месяцев
V + 24 месяца
V + 24 месяца
V + 36 месяцев
V + 36 месяцев
V + 48 месяцев
V + 48 месяцев
2023 и последующие годы
V + 60 месяцев
V + 60 месяцев
Категория граждан
Возраст выхода на пенсию
Необходимый страховой стаж
Женщины, родившие трех детей и воспитавшие их до достижения ими возраста 8 лет
57 лет
Не менее 15 лет
Женщины, родившие четырех детей и воспитавшие их до достижения ими возраста 8 лет
56 лет
Не менее 15 лет
Женщины, родившие пять и более детей и воспитавшие их до достижения ими возраста 8 лет
50 лет
Не менее 15 лет
Один из родителей инвалидов с детства, воспитавший их до достижения ими возраста 8 лет
Мужчины 55 лет
Женщины 50 лет
Мужчины не менее 20 лет
Женщины не менее 15 лет
Опекуны инвалидов с детства или лица, являвшиеся опекунами инвалидов с детства, воспитавшие их до достижения ими возраста 8 лет
с уменьшением общеустановленного пенсионного возраста (60 лет – для мужчин, 55 лет – для женщин) на один год за каждые один год и шесть месяцев опеки, но не более чем на пять лет в общей сложности
Мужчины не менее 20 лет
Женщины не менее 15 лет
Женщины, родившие двух и более детей и проработавшие не менее 12 календарных лет в районах Крайнего Севера либо не менее 17 календарных лет в приравненных к ним местностях
50 лет
Не менее 20 лет
Граждане, ставшие инвалидами вследствие военной травмы
Мужчины 55 лет
Женщины 50 лет
Мужчины не менее 25 лет
Женщины не менее 20 лет
Инвалиды по зрению, имеющие 1 группу инвалидности
Мужчины 50 лет
Женщины 40 лет
Мужчины не менее 15 лет
Женщины не менее 10 лет
Граждане, больные гипофизарным нанизмом (лилипутам), и диспропорциональные карлики
Мужчины 45 лет
Женщины 40 лет
Мужчины не менее 20 лет
Женщины не менее 15 лет
Граждане, проработавшие в районах Крайнего Севера не менее 15 лет либо не менее 20 лет в приравненных к ним местностях* (*При работе в районах Крайнего Севера и приравненных к ним местностях каждый календарный год работы в местностях, приравненных к районам Крайнего Севера, считается за девять месяцев работы в районах Крайнего Севера)
Мужчины 60 лет (с учетом переходных положений приложений 5 и 6 к Закону № 400-ФЗ)
Женщины 55 лет (с учетом переходных положений приложений 5 и 6 к Закону № 400-ФЗ)
Мужчины не менее 25 лет
Женщины не менее 20 лет
Граждане, проработавшие в районах Крайнего Севера не менее 7 календарных лет 6 месяцев* (*При работе в местностях, приравненных к районам Крайнего Севера, либо в районах Крайнего Севера и приравненных к ним местностях каждый календарный год работы в местностях, приравненных к районам Крайнего Севера, считается за девять месяцев работы в районах Крайнего Севера)
Страховая пенсия назначается с уменьшением общеустановленного пенсионного возраста (65 лет – для мужчин, 60 лет – для женщин, определяемого с учетом переходных положений приложений 5 и 6 к Закону № 400-ФЗ) на четыре месяца за каждый полный календарный год работы в этих районах.
Мужчины не менее 25 лет
Женщины не менее 20 лет
Граждане, постоянно проживающие в районах Крайнего Севера и приравненных к ним местностях и проработавшие в качестве оленеводов, рыбаков, охотников-промысловиков не менее 25 лет мужчины и не менее 20 лет – женщины
Мужчины 50 лет
Женщины 45 лет
* При определении права на страховую пенсию по старости за работу в «северных» районах применяется Перечень районов Крайнего Севера и приравненных к ним местностей, применявшийся при назначении государственной пенсии по старости в связи с работой на Крайнем Севере по состоянию на 31.12.2001 года",workers,https://sfr.gov.ru/grazhdanam/workers/
